2015-10-27T17:38:23.196701Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:38:23.922684Z|Zposition|12.87824
2015-10-27T17:38:24.062710Z|Zposition|12.87823
2015-10-27T17:38:25.214554Z|Zposition|12.87824
2015-10-27T17:38:25.358521Z|Zposition|12.87823
2015-10-27T17:38:25.502790Z|Zposition|12.87824
2015-10-27T17:38:25.790654Z|Zposition|12.87823
2015-10-27T17:38:25.938543Z|Zposition|12.87824
2015-10-27T17:38:26.222743Z|Zposition|12.87823
2015-10-27T17:38:26.510572Z|Zposition|12.87824
2015-10-27T17:38:26.654593Z|Zposition|12.87823
2015-10-27T17:38:27.374522Z|Zposition|12.87824
2015-10-27T17:38:27.516564Z|path_pos|-1.3488100000 -3.0668900000 0.2217400000
2015-10-27T17:38:27.660689Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:38:27.662704Z|Zposition|12.87823
2015-10-27T17:38:27.806668Z|Zposition|12.87824
2015-10-27T17:38:27.954530Z|Zposition|12.87823
2015-10-27T17:38:28.094791Z|Zposition|12.87824
2015-10-27T17:38:28.236805Z|path_pos|-1.3488100000 -3.0668900000 0.2217400000
2015-10-27T17:38:28.238615Z|Zposition|12.87823
2015-10-27T17:38:28.380774Z|path_pos|-1.3488000000 -3.0668900000 0.2217400000
2015-10-27T17:38:28.526670Z|Zposition|12.87824
2015-10-27T17:38:29.534680Z|Zposition|12.87823
2015-10-27T17:38:29.678594Z|Zposition|12.87824
2015-10-27T17:38:29.822693Z|Zposition|12.87823
2015-10-27T17:38:29.970442Z|Zposition|12.87824
2015-10-27T17:38:31.694768Z|Zposition|12.87823
2015-10-27T17:38:31.838669Z|Zposition|12.87824
2015-10-27T17:38:40.502678Z|Xposition|16.50305
2015-10-27T17:38:40.646526Z|Xposition|16.50304
2015-10-27T17:38:43.098642Z|Xposition|16.50305
2015-10-27T17:38:43.382678Z|Xposition|16.50304
2015-10-27T17:38:43.670786Z|Xposition|16.50305
2015-10-27T17:38:43.814833Z|Xposition|16.50304
2015-10-27T17:38:44.822606Z|Xposition|16.50305
2015-10-27T17:38:44.966527Z|Xposition|16.50304
2015-10-27T17:38:45.254529Z|Xposition|16.50305
2015-10-27T17:38:45.398665Z|Xposition|16.50304
2015-10-27T17:38:45.974693Z|Xposition|16.50305
2015-10-27T17:38:46.262531Z|Xposition|16.50304
2015-10-27T17:38:46.838605Z|Xposition|16.50305
2015-10-27T17:38:47.990623Z|Xposition|16.50304
2015-10-27T17:38:48.278832Z|Xposition|16.50305
2015-10-27T17:38:48.422587Z|Xposition|16.50304
2015-10-27T17:38:48.566614Z|Xposition|16.50305
